dt,Country,Region,Deaths,CumulativeDeaths,Confirm,CumulativeConfirm
2020-04-19,CG,AFRO,0,6,0,143
2020-04-20,CG,AFRO,0,6,0,143
2020-04-21,CG,AFRO,0,6,17,160
2020-04-22,CG,AFRO,0,6,5,165
2020-04-23,CG,AFRO,0,6,21,186
2020-04-24,CG,AFRO,0,6,0,186
2020-04-25,CG,AFRO,0,6,14,200
2020-04-26,CG,AFRO,2,8,0,200
2020-04-27,CG,AFRO,0,8,0,200
2020-04-28,CG,AFRO,0,8,7,207
2020-04-29,CG,AFRO,0,8,0,207
2020-04-30,CG,AFRO,1,9,13,220
2020-05-01,CG,AFRO,0,9,0,220
2020-05-02,CG,AFRO,1,10,9,229
2020-05-03,CG,AFRO,0,10,0,229
2020-05-04,CG,AFRO,0,10,0,229
2020-05-05,CG,AFRO,0,10,7,236
2020-05-06,CG,AFRO,0,10,0,236
2020-05-07,CG,AFRO,0,10,28,264
2020-05-08,CG,AFRO,0,10,10,274
2020-05-09,CG,AFRO,0,10,13,287
2020-05-10,CG,AFRO,0,10,0,287
2020-05-11,CG,AFRO,0,10,0,287
2020-05-12,CG,AFRO,1,11,46,333
2020-05-13,CG,AFRO,0,11,0,333
2020-05-14,CG,AFRO,0,11,8,341
2020-05-15,CG,AFRO,4,15,50,391
2020-05-16,CG,AFRO,0,15,0,391
2020-05-17,CG,AFRO,0,15,0,391
2020-05-18,CG,AFRO,0,15,19,410
2020-05-19,CG,AFRO,0,15,4,414
2020-05-20,CG,AFRO,0,15,6,420
2020-05-21,CG,AFRO,0,15,0,420
2020-05-22,CG,AFRO,1,16,49,469
2020-05-23,CG,AFRO,0,16,0,469
2020-05-24,CG,AFRO,0,16,18,487
2020-05-25,CG,AFRO,0,16,0,487
2020-05-26,CG,AFRO,1,17,44,531
2020-05-27,CG,AFRO,2,19,38,569
2020-05-28,CG,AFRO,0,19,2,571
2020-05-29,CG,AFRO,0,19,0,571
2020-05-30,CG,AFRO,0,19,16,587
2020-05-31,CG,AFRO,0,19,0,587
2020-06-01,CG,AFRO,1,20,17,604
2020-06-02,CG,AFRO,0,20,7,611
2020-06-03,CG,AFRO,0,20,7,618
2020-06-04,CG,AFRO,0,20,14,632
2020-06-05,CG,AFRO,0,20,3,635
2020-06-06,CG,AFRO,0,20,4,639
2020-06-07,CG,AFRO,0,20,14,653
2020-06-08,CG,AFRO,2,22,30,683
2020-06-09,CG,AFRO,-2,20,0,683
2020-06-10,CG,AFRO,4,24,35,718
2020-06-11,CG,AFRO,0,24,10,728
2020-06-12,CG,AFRO,1,25,17,745
2020-06-13,CG,AFRO,0,25,0,745
2020-06-14,CG,AFRO,0,25,34,779
2020-06-15,CG,AFRO,0,25,0,779
2020-06-16,CG,AFRO,2,27,104,883
2020-06-17,CG,AFRO,0,27,0,883
2020-06-18,CG,AFRO,0,27,0,883
2020-06-19,CG,AFRO,0,27,0,883
2020-06-20,CG,AFRO,0,27,0,883
2020-06-21,CG,AFRO,0,27,0,883
2020-06-22,CG,AFRO,0,27,0,883
2020-06-23,CG,AFRO,10,37,204,1087
2020-06-24,CG,AFRO,0,37,54,1141
2020-06-25,CG,AFRO,0,37,0,1141
2020-06-26,CG,AFRO,1,38,63,1204
2020-06-27,CG,AFRO,0,38,0,1204
2020-06-28,CG,AFRO,2,40,41,1245
2020-06-29,CG,AFRO,0,40,0,1245
2020-06-30,CG,AFRO,0,40,0,1245
2020-07-01,CG,AFRO,1,41,84,1329
2020-07-02,CG,AFRO,1,42,114,1443
2020-07-03,CG,AFRO,0,42,0,1443
2020-07-04,CG,AFRO,2,44,114,1557
2020-07-05,CG,AFRO,0,44,0,1557
2020-07-06,CG,AFRO,0,44,0,1557
2020-07-07,CG,AFRO,0,44,0,1557
2020-07-08,CG,AFRO,0,44,200,1757
2020-07-09,CG,AFRO,3,47,64,1821
2020-07-10,CG,AFRO,0,47,207,2028
2020-07-11,CG,AFRO,0,47,0,2028
2020-07-12,CG,AFRO,0,47,75,2103
2020-07-13,CG,AFRO,0,47,0,2103
2020-07-14,CG,AFRO,0,47,119,2222
2020-07-15,CG,AFRO,1,48,136,2358
2020-07-16,CG,AFRO,0,48,0,2358
2020-07-17,CG,AFRO,0,48,0,2358
2020-07-18,CG,AFRO,1,49,275,2633
2020-07-19,CG,AFRO,0,49,0,2633
2020-07-20,CG,AFRO,0,49,0,2633
2020-07-21,CG,AFRO,1,50,218,2851
2020-07-22,CG,AFRO,0,50,0,2851
2020-07-23,CG,AFRO,1,51,83,2934
2020-07-24,CG,AFRO,0,51,0,2934
2020-07-25,CG,AFRO,0,51,104,3038
2020-07-26,CG,AFRO,0,51,0,3038
2020-03-08,CR,AMRO,0,0,5,5
2020-03-09,CR,AMRO,0,0,4,9
2020-03-10,CR,AMRO,0,0,0,9
2020-03-11,CR,AMRO,0,0,4,13
2020-03-12,CR,AMRO,0,0,0,13
2020-03-13,CR,AMRO,0,0,10,23
2020-03-14,CR,AMRO,0,0,0,23
2020-03-15,CR,AMRO,0,0,0,23
2020-03-16,CR,AMRO,0,0,12,35
2020-03-17,CR,AMRO,0,0,6,41
2020-03-18,CR,AMRO,1,1,9,50
2020-03-19,CR,AMRO,0,1,37,87
2020-03-20,CR,AMRO,1,2,26,113
2020-03-21,CR,AMRO,0,2,0,113
2020-03-22,CR,AMRO,0,2,0,113
2020-03-23,CR,AMRO,0,2,4,117
2020-03-24,CR,AMRO,0,2,60,177
2020-03-25,CR,AMRO,0,2,0,177
2020-03-26,CR,AMRO,0,2,24,201
2020-03-27,CR,AMRO,0,2,0,201
2020-03-28,CR,AMRO,0,2,30,231
2020-03-29,CR,AMRO,0,2,32,263
2020-03-30,CR,AMRO,0,2,32,295
2020-03-31,CR,AMRO,0,2,19,314
2020-04-01,CR,AMRO,0,2,0,314
2020-04-02,CR,AMRO,0,2,33,347
2020-04-03,CR,AMRO,0,2,28,375
2020-04-04,CR,AMRO,0,2,21,396
2020-04-05,CR,AMRO,0,2,20,416
2020-04-06,CR,AMRO,0,2,19,435
2020-04-07,CR,AMRO,0,2,19,454
2020-04-08,CR,AMRO,0,2,13,467
2020-04-09,CR,AMRO,0,2,16,483
2020-04-10,CR,AMRO,1,3,19,502
2020-04-11,CR,AMRO,0,3,37,539
2020-04-12,CR,AMRO,0,3,19,558
2020-04-13,CR,AMRO,0,3,19,577
2020-04-14,CR,AMRO,0,3,18,595
2020-04-15,CR,AMRO,0,3,17,612
2020-04-16,CR,AMRO,0,3,6,618
2020-04-17,CR,AMRO,1,4,8,626
2020-04-18,CR,AMRO,0,4,16,642
2020-04-19,CR,AMRO,0,4,7,649
2020-04-20,CR,AMRO,0,4,6,655
2020-04-21,CR,AMRO,1,5,5,660
2020-04-22,CR,AMRO,1,6,2,662
2020-04-23,CR,AMRO,0,6,7,669
2020-04-24,CR,AMRO,0,6,12,681
2020-04-25,CR,AMRO,0,6,5,686
2020-04-26,CR,AMRO,0,6,1,687
2020-04-27,CR,AMRO,0,6,6,693
2020-04-28,CR,AMRO,0,6,2,695
2020-04-29,CR,AMRO,0,6,2,697
2020-04-30,CR,AMRO,0,6,8,705
2020-05-01,CR,AMRO,0,6,8,713
2020-05-02,CR,AMRO,0,6,6,719
2020-05-03,CR,AMRO,0,6,6,725
2020-05-04,CR,AMRO,0,6,8,733
2020-05-05,CR,AMRO,0,6,6,739
2020-05-06,CR,AMRO,0,6,3,742
2020-05-07,CR,AMRO,0,6,13,755
2020-05-08,CR,AMRO,0,6,6,761
2020-05-09,CR,AMRO,0,6,4,765
2020-05-10,CR,AMRO,0,6,8,773
2020-05-11,CR,AMRO,0,6,7,780
2020-05-12,CR,AMRO,0,6,12,792
2020-05-13,CR,AMRO,1,7,9,801
2020-05-14,CR,AMRO,0,7,3,804
2020-05-15,CR,AMRO,0,7,11,815
2020-05-16,CR,AMRO,1,8,15,830
2020-05-17,CR,AMRO,0,8,13,843
2020-05-18,CR,AMRO,2,10,10,853
2020-05-19,CR,AMRO,0,10,10,863
2020-05-20,CR,AMRO,0,10,19,882
2020-05-21,CR,AMRO,0,10,0,882
2020-05-22,CR,AMRO,0,10,0,882
2020-05-23,CR,AMRO,0,10,21,903
2020-05-24,CR,AMRO,0,10,8,911
2020-05-25,CR,AMRO,0,10,7,918
2020-05-26,CR,AMRO,0,10,12,930
2020-05-27,CR,AMRO,0,10,21,951
2020-05-28,CR,AMRO,0,10,5,956
2020-05-29,CR,AMRO,0,10,28,984
2020-05-30,CR,AMRO,0,10,16,1000
2020-05-31,CR,AMRO,0,10,22,1022
2020-06-01,CR,AMRO,0,10,25,1047
2020-06-02,CR,AMRO,0,10,9,1056
2020-06-03,CR,AMRO,0,10,28,1084
2020-06-04,CR,AMRO,0,10,21,1105
2020-06-05,CR,AMRO,0,10,52,1157
2020-06-06,CR,AMRO,0,10,37,1194
2020-06-07,CR,AMRO,0,10,69,1263
2020-06-08,CR,AMRO,0,10,0,1263
2020-06-09,CR,AMRO,0,10,55,1318
2020-06-10,CR,AMRO,0,10,24,1342
2020-06-11,CR,AMRO,1,11,33,1375
2020-06-12,CR,AMRO,1,12,86,1461
2020-06-13,CR,AMRO,0,12,77,1538
2020-06-14,CR,AMRO,0,12,74,1612
2020-06-15,CR,AMRO,0,12,50,1662
2020-06-16,CR,AMRO,0,12,53,1715
2020-06-17,CR,AMRO,0,12,29,1744
2020-06-18,CR,AMRO,0,12,52,1796
2020-06-19,CR,AMRO,0,12,75,1871
2020-06-20,CR,AMRO,0,12,68,1939
2020-06-21,CR,AMRO,0,12,119,2058
2020-06-22,CR,AMRO,0,12,69,2127
2020-06-23,CR,AMRO,0,12,86,2213
2020-06-24,CR,AMRO,0,12,64,2277
2020-06-25,CR,AMRO,0,12,91,2368
2020-06-26,CR,AMRO,0,12,147,2515
2020-06-27,CR,AMRO,0,12,169,2684
2020-06-28,CR,AMRO,0,12,152,2836
2020-06-29,CR,AMRO,1,13,143,2979
2020-06-30,CR,AMRO,2,15,151,3130
2020-07-01,CR,AMRO,0,15,139,3269
2020-07-02,CR,AMRO,1,16,190,3459
2020-07-03,CR,AMRO,0,16,294,3753
2020-07-04,CR,AMRO,2,18,270,4023
2020-07-05,CR,AMRO,0,18,288,4311
2020-07-06,CR,AMRO,0,18,310,4621
2020-07-07,CR,AMRO,1,19,375,4996
2020-07-08,CR,AMRO,4,23,245,5241
2020-07-09,CR,AMRO,0,23,245,5486
2020-07-10,CR,AMRO,1,24,350,5836
2020-07-11,CR,AMRO,2,26,649,6485
2020-07-12,CR,AMRO,1,27,360,6845
2020-07-13,CR,AMRO,1,28,386,7231
2020-07-14,CR,AMRO,2,30,365,7596
2020-07-15,CR,AMRO,1,31,440,8036
2020-07-16,CR,AMRO,5,36,446,8482
2020-07-17,CR,AMRO,4,40,504,8986
2020-07-18,CR,AMRO,2,42,560,9546
2020-07-19,CR,AMRO,5,47,423,9969
2020-07-20,CR,AMRO,7,54,582,10551
2020-07-21,CR,AMRO,8,62,563,11114
2020-07-22,CR,AMRO,4,66,420,11534
2020-07-23,CR,AMRO,2,68,277,11811
2020-07-24,CR,AMRO,3,71,550,12361
2020-07-25,CR,AMRO,9,80,768,13129
2020-07-26,CR,AMRO,7,87,540,13669
2020-03-12,CI,AFRO,0,0,1,1
2020-03-13,CI,AFRO,0,0,0,1
2020-03-14,CI,AFRO,0,0,2,3
2020-03-15,CI,AFRO,0,0,0,3
2020-03-16,CI,AFRO,0,0,0,3
2020-03-17,CI,AFRO,0,0,3,6
2020-03-18,CI,AFRO,0,0,3,9
2020-03-19,CI,AFRO,0,0,0,9
2020-03-20,CI,AFRO,0,0,0,9
2020-03-21,CI,AFRO,0,0,0,9
2020-03-22,CI,AFRO,0,0,0,9
2020-03-23,CI,AFRO,0,0,16,25
2020-03-24,CI,AFRO,0,0,0,25
2020-03-25,CI,AFRO,0,0,47,72
2020-03-26,CI,AFRO,0,0,8,80
2020-03-27,CI,AFRO,0,0,0,80
2020-03-28,CI,AFRO,0,0,12,92
2020-03-29,CI,AFRO,0,0,48,140
2020-03-30,CI,AFRO,0,0,25,165
2020-03-31,CI,AFRO,0,0,4,169
2020-04-01,CI,AFRO,0,0,0,169
2020-04-02,CI,AFRO,1,1,21,190
2020-04-03,CI,AFRO,0,1,0,190
2020-04-04,CI,AFRO,0,1,28,218
2020-04-05,CI,AFRO,1,2,27,245
2020-04-06,CI,AFRO,0,2,16,261
2020-04-07,CI,AFRO,1,3,62,323
2020-04-08,CI,AFRO,0,3,26,349
2020-04-09,CI,AFRO,0,3,35,384
2020-04-10,CI,AFRO,0,3,0,384
2020-04-11,CI,AFRO,0,3,96,480
2020-04-12,CI,AFRO,1,4,53,533
2020-04-13,CI,AFRO,0,4,0,533
2020-04-14,CI,AFRO,2,6,93,626
2020-04-15,CI,AFRO,0,6,12,638
2020-04-16,CI,AFRO,0,6,16,654
2020-04-17,CI,AFRO,0,6,34,688
2020-04-18,CI,AFRO,0,6,54,742
2020-04-19,CI,AFRO,0,6,0,742
2020-04-20,CI,AFRO,3,9,105,847
2020-04-21,CI,AFRO,1,10,32,879
2020-04-22,CI,AFRO,3,13,37,916
2020-04-23,CI,AFRO,1,14,36,952
2020-04-24,CI,AFRO,0,14,52,1004
2020-04-25,CI,AFRO,0,14,73,1077
2020-04-26,CI,AFRO,0,14,34,1111
2020-04-27,CI,AFRO,0,14,39,1150
2020-04-28,CI,AFRO,0,14,14,1164
2020-04-29,CI,AFRO,0,14,19,1183
2020-04-30,CI,AFRO,0,14,55,1238
2020-05-01,CI,AFRO,0,14,37,1275
2020-05-02,CI,AFRO,0,14,0,1275
2020-05-03,CI,AFRO,1,15,87,1362
2020-05-04,CI,AFRO,2,17,36,1398
2020-05-05,CI,AFRO,0,17,34,1432
2020-05-06,CI,AFRO,1,18,32,1464
2020-05-07,CI,AFRO,0,18,52,1516
2020-05-08,CI,AFRO,2,20,55,1571
2020-05-09,CI,AFRO,0,20,31,1602
2020-05-10,CI,AFRO,1,21,65,1667
2020-05-11,CI,AFRO,0,21,33,1700
2020-05-12,CI,AFRO,0,21,30,1730
2020-05-13,CI,AFRO,0,21,127,1857
2020-05-14,CI,AFRO,3,24,55,1912
2020-05-15,CI,AFRO,0,24,59,1971
2020-05-16,CI,AFRO,0,24,46,2017
2020-05-17,CI,AFRO,1,25,44,2061
2020-05-18,CI,AFRO,2,27,48,2109
2020-05-19,CI,AFRO,1,28,10,2119
2020-05-20,CI,AFRO,0,28,34,2153
2020-05-21,CI,AFRO,1,29,78,2231
2020-05-22,CI,AFRO,0,29,70,2301
2020-05-23,CI,AFRO,0,29,40,2341
2020-05-24,CI,AFRO,1,30,25,2366
2020-05-25,CI,AFRO,0,30,10,2376
2020-05-26,CI,AFRO,0,30,47,2423
2020-05-27,CI,AFRO,0,30,54,2477
2020-05-28,CI,AFRO,1,31,79,2556
2020-05-29,CI,AFRO,1,32,85,2641
2020-05-30,CI,AFRO,0,32,109,2750
2020-05-31,CI,AFRO,1,33,49,2799
2020-06-01,CI,AFRO,0,33,34,2833
2020-06-02,CI,AFRO,0,33,118,2951
2020-06-03,CI,AFRO,0,33,73,3024
2020-06-04,CI,AFRO,2,35,86,3110
2020-06-05,CI,AFRO,0,35,152,3262
2020-06-06,CI,AFRO,1,36,169,3431
2020-06-07,CI,AFRO,0,36,126,3557
2020-06-08,CI,AFRO,0,36,182,3739
2020-06-09,CI,AFRO,2,38,142,3881
2020-06-10,CI,AFRO,0,38,114,3995
2020-06-11,CI,AFRO,3,41,186,4181
2020-06-12,CI,AFRO,0,41,223,4404
2020-06-13,CI,AFRO,4,45,280,4684
2020-06-14,CI,AFRO,0,45,164,4848
2020-06-15,CI,AFRO,0,45,236,5084
2020-06-16,CI,AFRO,0,45,0,5084
2020-06-17,CI,AFRO,1,46,595,5679
2020-06-18,CI,AFRO,2,48,384,6063
2020-06-19,CI,AFRO,1,49,381,6444
2020-06-20,CI,AFRO,0,49,430,6874
2020-06-21,CI,AFRO,3,52,402,7276
2020-06-22,CI,AFRO,2,54,216,7492
2020-06-23,CI,AFRO,2,56,185,7677
2020-06-24,CI,AFRO,2,58,227,7904
2020-06-25,CI,AFRO,0,58,260,8164
2020-06-26,CI,AFRO,2,60,170,8334
2020-06-27,CI,AFRO,4,64,405,8739
2020-06-28,CI,AFRO,2,66,205,8944
2020-06-29,CI,AFRO,0,66,0,8944
2020-06-30,CI,AFRO,0,66,157,9101
2020-07-01,CI,AFRO,0,66,113,9214
2020-07-02,CI,AFRO,2,68,285,9499
2020-07-03,CI,AFRO,0,68,203,9702
2020-07-04,CI,AFRO,0,68,290,9992
2020-07-05,CI,AFRO,2,70,252,10244
2020-07-06,CI,AFRO,0,70,0,10244
2020-07-07,CI,AFRO,5,75,722,10966
2020-07-08,CI,AFRO,0,75,0,10966
2020-07-09,CI,AFRO,3,78,538,11504
2020-07-10,CI,AFRO,0,78,0,11504
2020-07-11,CI,AFRO,0,78,0,11504
2020-07-12,CI,AFRO,3,81,548,12052
2020-07-13,CI,AFRO,3,84,714,12766
2020-07-14,CI,AFRO,0,84,106,12872
2020-07-15,CI,AFRO,3,87,165,13037
2020-07-16,CI,AFRO,0,87,0,13037
2020-07-17,CI,AFRO,0,87,366,13403
2020-07-18,CI,AFRO,0,87,293,13696
2020-07-19,CI,AFRO,0,87,0,13696
2020-07-20,CI,AFRO,5,92,423,14119
2020-07-21,CI,AFRO,0,92,193,14312
2020-07-22,CI,AFRO,1,93,219,14531
2020-07-23,CI,AFRO,0,93,202,14733
2020-07-24,CI,AFRO,0,93,268,15001
2020-07-25,CI,AFRO,1,94,252,15253
2020-07-26,CI,AFRO,0,94,0,15253
2020-02-25,HR,EURO,0,0,1,1
2020-02-26,HR,EURO,0,0,2,3
2020-02-27,HR,EURO,0,0,0,3
2020-02-28,HR,EURO,0,0,2,5
2020-02-29,HR,EURO,0,0,2,7
2020-03-01,HR,EURO,0,0,0,7
2020-03-02,HR,EURO,0,0,1,8
2020-03-03,HR,EURO,0,0,1,9
2020-03-04,HR,EURO,0,0,0,9
2020-03-05,HR,EURO,0,0,1,10
2020-03-06,HR,EURO,0,0,1,11
2020-03-07,HR,EURO,0,0,0,11
2020-03-08,HR,EURO,0,0,0,11
2020-03-09,HR,EURO,0,0,1,12
2020-03-10,HR,EURO,0,0,0,12
2020-03-11,HR,EURO,0,0,8,20
2020-03-12,HR,EURO,0,0,0,20
2020-03-13,HR,EURO,0,0,11,31
2020-03-14,HR,EURO,0,0,0,31
2020-03-15,HR,EURO,0,0,6,37
2020-03-16,HR,EURO,0,0,19,56
2020-03-17,HR,EURO,0,0,9,65
2020-03-18,HR,EURO,0,0,16,81
2020-03-19,HR,EURO,0,0,0,81
2020-03-20,HR,EURO,0,0,45,126
2020-03-21,HR,EURO,0,0,80,206
2020-03-22,HR,EURO,0,0,0,206
2020-03-23,HR,EURO,0,0,29,235
2020-03-24,HR,EURO,0,0,71,306
2020-03-25,HR,EURO,1,1,76,382
2020-03-26,HR,EURO,0,1,36,418
2020-03-27,HR,EURO,1,2,77,495
2020-03-28,HR,EURO,1,3,91,586
2020-03-29,HR,EURO,2,5,71,657
2020-03-30,HR,EURO,1,6,56,713
2020-03-31,HR,EURO,0,6,77,790
2020-04-01,HR,EURO,0,6,77,867
2020-04-02,HR,EURO,0,6,96,963
2020-04-03,HR,EURO,1,7,48,1011
2020-04-04,HR,EURO,1,8,68,1079
2020-04-05,HR,EURO,4,12,47,1126
2020-04-06,HR,EURO,3,15,56,1182
2020-04-07,HR,EURO,1,16,40,1222
2020-04-08,HR,EURO,2,18,60,1282
2020-04-09,HR,EURO,1,19,61,1343
2020-04-10,HR,EURO,1,20,64,1407
2020-04-11,HR,EURO,1,21,88,1495
2020-04-12,HR,EURO,0,21,39,1534
2020-04-13,HR,EURO,2,23,66,1600
2020-04-14,HR,EURO,2,25,50,1650
2020-04-15,HR,EURO,6,31,54,1704
2020-04-16,HR,EURO,3,34,37,1741
2020-04-17,HR,EURO,1,35,50,1791
2020-04-18,HR,EURO,1,36,23,1814
2020-04-19,HR,EURO,3,39,18,1832
2020-04-20,HR,EURO,8,47,39,1871
2020-04-21,HR,EURO,0,47,10,1881
2020-04-22,HR,EURO,1,48,27,1908
2020-04-23,HR,EURO,0,48,42,1950
2020-04-24,HR,EURO,2,50,31,1981
2020-04-25,HR,EURO,1,51,28,2009
2020-04-26,HR,EURO,3,54,7,2016
2020-04-27,HR,EURO,1,55,14,2030
2020-04-28,HR,EURO,4,59,9,2039
2020-04-29,HR,EURO,4,63,8,2047
2020-04-30,HR,EURO,4,67,15,2062
2020-05-01,HR,EURO,2,69,14,2076
2020-05-02,HR,EURO,6,75,9,2085
2020-05-03,HR,EURO,2,77,3,2088
2020-05-04,HR,EURO,2,79,8,2096
2020-05-05,HR,EURO,1,80,5,2101
2020-05-06,HR,EURO,3,83,11,2112
2020-05-07,HR,EURO,2,85,7,2119
2020-05-08,HR,EURO,1,86,6,2125
2020-05-09,HR,EURO,0,86,36,2161
2020-05-10,HR,EURO,1,87,15,2176
2020-05-11,HR,EURO,3,90,11,2187
2020-05-12,HR,EURO,1,91,9,2196
2020-05-13,HR,EURO,0,91,11,2207
2020-05-14,HR,EURO,3,94,6,2213
2020-05-15,HR,EURO,0,94,8,2221
2020-05-16,HR,EURO,1,95,1,2222
2020-05-17,HR,EURO,0,95,2,2224
2020-05-18,HR,EURO,0,95,2,2226
2020-05-19,HR,EURO,0,95,2,2228
2020-05-20,HR,EURO,1,96,4,2232
2020-05-21,HR,EURO,0,96,2,2234
2020-05-22,HR,EURO,1,97,3,2237
2020-05-23,HR,EURO,2,99,6,2243
2020-05-24,HR,EURO,0,99,0,2243
2020-05-25,HR,EURO,0,99,1,2244
2020-05-26,HR,EURO,1,100,0,2244
2020-05-27,HR,EURO,1,101,0,2244
2020-05-28,HR,EURO,0,101,0,2244
2020-05-29,HR,EURO,1,102,1,2245
2020-05-30,HR,EURO,1,103,0,2245
2020-05-31,HR,EURO,0,103,1,2246
2020-06-01,HR,EURO,0,103,0,2246
2020-06-02,HR,EURO,0,103,0,2246
2020-06-03,HR,EURO,0,103,0,2246
2020-06-04,HR,EURO,0,103,0,2246
2020-06-05,HR,EURO,0,103,1,2247
2020-06-06,HR,EURO,0,103,0,2247
2020-06-07,HR,EURO,1,104,0,2247
2020-06-08,HR,EURO,0,104,0,2247
2020-06-09,HR,EURO,0,104,0,2247
2020-06-10,HR,EURO,2,106,0,2247
2020-06-11,HR,EURO,0,106,2,2249
2020-06-12,HR,EURO,0,106,0,2249
2020-06-13,HR,EURO,1,107,0,2249
2020-06-14,HR,EURO,0,107,2,2251
2020-06-15,HR,EURO,0,107,1,2252
2020-06-16,HR,EURO,0,107,2,2254
2020-06-17,HR,EURO,0,107,1,2255
2020-06-18,HR,EURO,0,107,3,2258
2020-06-19,HR,EURO,0,107,11,2269
2020-06-20,HR,EURO,0,107,11,2280
2020-06-21,HR,EURO,0,107,19,2299
2020-06-22,HR,EURO,0,107,18,2317
2020-06-23,HR,EURO,0,107,19,2336
2020-06-24,HR,EURO,0,107,30,2366
2020-06-25,HR,EURO,0,107,22,2388
2020-06-26,HR,EURO,0,107,95,2483
2020-06-27,HR,EURO,0,107,56,2539
2020-06-28,HR,EURO,0,107,85,2624
2020-06-29,HR,EURO,0,107,67,2691
2020-06-30,HR,EURO,0,107,34,2725
2020-07-01,HR,EURO,0,107,52,2777
2020-07-02,HR,EURO,1,108,54,2831
2020-07-03,HR,EURO,2,110,81,2912
2020-07-04,HR,EURO,2,112,96,3008
2020-07-05,HR,EURO,1,113,86,3094
2020-07-06,HR,EURO,0,113,57,3151
2020-07-07,HR,EURO,0,113,69,3220
2020-07-08,HR,EURO,0,113,52,3272
2020-07-09,HR,EURO,1,114,53,3325
2020-07-10,HR,EURO,1,115,91,3416
2020-07-11,HR,EURO,2,117,116,3532
2020-07-12,HR,EURO,1,118,140,3672
2020-07-13,HR,EURO,1,119,50,3722
2020-07-14,HR,EURO,0,119,53,3775
2020-07-15,HR,EURO,0,119,52,3827
2020-07-16,HR,EURO,0,119,126,3953
2020-07-17,HR,EURO,0,119,86,4039
2020-07-18,HR,EURO,1,120,98,4137
2020-07-19,HR,EURO,0,120,98,4235
2020-07-20,HR,EURO,0,120,119,4354
2020-07-21,HR,EURO,2,122,16,4370
2020-07-22,HR,EURO,0,122,52,4422
2020-07-23,HR,EURO,3,125,108,4530
2020-07-24,HR,EURO,3,128,104,4634
2020-07-25,HR,EURO,0,128,81,4715
2020-07-26,HR,EURO,0,128,0,4715
2020-03-13,CU,AMRO,0,0,4,4
2020-03-14,CU,AMRO,0,0,0,4
2020-03-15,CU,AMRO,0,0,0,4
2020-03-16,CU,AMRO,0,0,0,4
2020-03-17,CU,AMRO,0,0,1,5
2020-03-18,CU,AMRO,1,1,5,10
2020-03-19,CU,AMRO,0,1,1,11
2020-03-20,CU,AMRO,0,1,5,16
2020-03-21,CU,AMRO,0,1,0,16
2020-03-22,CU,AMRO,0,1,0,16
2020-03-23,CU,AMRO,0,1,0,16
2020-03-24,CU,AMRO,0,1,32,48
2020-03-25,CU,AMRO,0,1,0,48
2020-03-26,CU,AMRO,0,1,19,67
2020-03-27,CU,AMRO,0,1,0,67
2020-03-28,CU,AMRO,1,2,13,80
2020-03-29,CU,AMRO,1,3,39,119
2020-03-30,CU,AMRO,0,3,0,119
2020-03-31,CU,AMRO,1,4,51,170
2020-04-01,CU,AMRO,2,6,16,186
2020-04-02,CU,AMRO,0,6,26,212
2020-04-03,CU,AMRO,0,6,21,233
2020-04-04,CU,AMRO,0,6,36,269
2020-04-05,CU,AMRO,0,6,19,288
2020-04-06,CU,AMRO,2,8,32,320
2020-04-07,CU,AMRO,1,9,30,350
2020-04-08,CU,AMRO,2,11,46,396
2020-04-09,CU,AMRO,1,12,61,457
2020-04-10,CU,AMRO,3,15,58,515
2020-04-11,CU,AMRO,0,15,49,564
2020-04-12,CU,AMRO,1,16,56,620
2020-04-13,CU,AMRO,2,18,49,669
2020-04-14,CU,AMRO,3,21,57,726
2020-04-15,CU,AMRO,0,21,40,766
2020-04-16,CU,AMRO,3,24,48,814
2020-04-17,CU,AMRO,3,27,48,862
2020-04-18,CU,AMRO,4,31,61,923
2020-04-19,CU,AMRO,1,32,63,986
2020-04-20,CU,AMRO,2,34,49,1035
2020-04-21,CU,AMRO,2,36,52,1087
2020-04-22,CU,AMRO,2,38,50,1137
2020-04-23,CU,AMRO,2,40,52,1189
2020-04-24,CU,AMRO,3,43,46,1235
2020-04-25,CU,AMRO,6,49,50,1285
2020-04-26,CU,AMRO,2,51,52,1337
2020-04-27,CU,AMRO,3,54,32,1369
2020-04-28,CU,AMRO,2,56,20,1389
2020-04-29,CU,AMRO,2,58,48,1437
2020-04-30,CU,AMRO,0,58,30,1467
2020-05-01,CU,AMRO,3,61,34,1501
2020-05-02,CU,AMRO,3,64,36,1537
2020-05-03,CU,AMRO,2,66,74,1611
2020-05-04,CU,AMRO,1,67,38,1649
2020-05-05,CU,AMRO,2,69,19,1668
2020-05-06,CU,AMRO,0,69,17,1685
2020-05-07,CU,AMRO,0,69,18,1703
2020-05-08,CU,AMRO,4,73,26,1729
2020-05-09,CU,AMRO,1,74,12,1741
2020-05-10,CU,AMRO,0,74,13,1754
2020-05-11,CU,AMRO,3,77,12,1766
2020-05-12,CU,AMRO,0,77,17,1783
2020-05-13,CU,AMRO,1,78,21,1804
2020-05-14,CU,AMRO,1,79,6,1810
2020-05-15,CU,AMRO,0,79,20,1830
2020-05-16,CU,AMRO,0,79,10,1840
2020-05-17,CU,AMRO,0,79,22,1862
2020-05-18,CU,AMRO,0,79,10,1872
2020-05-19,CU,AMRO,0,79,9,1881
2020-05-20,CU,AMRO,0,79,6,1887
